07 cancled election initiation [6 Mar 2011 03:58:04 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 04:08:39 GMT]
Connection reset by peer DEVICE:13 [6 Mar 2011 04:17:52 GMT]
13 cancled election initiation [6 Mar 2011 06:03:53 GMT]
Device or resource busy DEVICE:07 [6 Mar 2011 06:45:42 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 06:45:43 GMT]
Connection reset by peer DEVICE:13 [6 Mar 2011 07:06:24 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 07:15:46 GMT]
13 cancled election initiation [6 Mar 2011 08:06:03 GMT]
Device or resource busy DEVICE:07 [6 Mar 2011 08:11:45 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 08:11:46 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 08:11:51 GMT]
Device or resource busy DEVICE:07 [6 Mar 2011 08:22:28 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 08:22:29 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 08:31:50 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 08:45:31 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 08:59:29 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 09:10:47 GMT]
Connection timed out DEVICE:13 [6 Mar 2011 09:11:18 GMT]
Connection timed out DEVICE:13 [6 Mar 2011 09:20:45 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 10:15:48 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 10:15:53 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:06:37 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:27:06 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:43:09 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 12:15:08 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 12:42:47 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 13:47:48 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 14:45:28 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 15:01:33 GMT]
11 cancled election initiation [6 Mar 2011 15:08:16 GMT]
11 cancled election initiation [6 Mar 2011 15:17:34 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 15:54:35 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 16:05:54 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 16:28:54 GMT]
11 cancled election initiation [6 Mar 2011 16:28:54 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 16:40:20 GMT]
11 cancled election initiation [6 Mar 2011 16:47:33 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 17:01:21 GMT]
07 cancled election initiation [6 Mar 2011 17:24:34 GMT]
Device or resource busy DEVICE:13 [6 Mar 2011 17:36:21 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 17:36:21 GMT]
07 cancled election initiation [6 Mar 2011 17:36:26 GMT]
Connection reset by peer DEVICE:07 [6 Mar 2011 17:47:54 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 17:47:55 GMT]
Device or resource busy DEVICE:13 [6 Mar 2011 17:47:55 GMT]
Device or resource busy DEVICE:13 [6 Mar 2011 18:12:54 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 18:12:54 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 18:36:12 GMT]
07 cancled election initiation [6 Mar 2011 18:36:17 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 18:56:49 GMT]
Device or resource busy DEVICE:13 [6 Mar 2011 18:56:50 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 19:12:24 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 19:47:28 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 20:44:59 GMT]
Connection timed out DEVICE:11 [6 Mar 2011 21:26:55 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 21:27:01 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 22:19:51 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 22:19:58 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 22:36:07 GMT]
13 cancled election initiation [6 Mar 2011 22:45:24 GMT]
Device or resource busy DEVICE:07 [6 Mar 2011 22:56:55 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 23:15:35 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 23:26:49 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 00:16:45 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 00:16:50 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 00:16:56 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 00:29:49 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 00:29:59 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 01:10:04 GMT]
Connection timed out DEVICE:13 [7 Mar 2011 01:10:34 GMT]
11 cancled election initiation [7 Mar 2011 01:52:43 GMT]
Connection timed out DEVICE:11 [7 Mar 2011 02:01:01 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 02:01:20 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 13:12:10 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 13:20:26 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 13:36:16 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 13:36:24 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 13:53:22 GMT]
asdf cancled election initiation [7 Mar 2011 14:53:56 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 14:59:50 GMT]
Device or resource busy DEVICE:07 [7 Mar 2011 14:59:52 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 14:59:53 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 14:59:54 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 15:14:27 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 15:25:42 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 16:19:44 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 16:19:49 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 16:46:15 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 16:46:20 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 16:46:25 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 16:46:31 GMT]
asdf cancled election initiation [7 Mar 2011 16:46:31 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 17:06:13 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 17:06:18 GMT]
asdf cancled election initiation [7 Mar 2011 17:06:19 GMT]
HTC Dream cancled election initiation [7 Mar 2011 17:06:19 GMT]
07 cancled election initiation [7 Mar 2011 17:06:19 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 17:17:10 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 17:17:15 GMT]
Host is down DEVICE:07 [7 Mar 2011 17:17:30 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 17:18:40 GMT]
ty cancled election initiation [7 Mar 2011 17:18:47 GMT]
07 cancled election initiation [7 Mar 2011 17:18:47 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 17:39:48 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 19:46:43 GMT]
Connection timed out DEVICE:HTC Dream [7 Mar 2011 20:33:18 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 20:33:24 GMT]
07 cancled election initiation [7 Mar 2011 20:33:26 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 20:43:56 GMT]
07 cancled election initiation [7 Mar 2011 20:44:01 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 20:52:42 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 20:52:43 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 20:56:45 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 21:27:19 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 21:50:15 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 22:44:02 GMT]
Service discovery failed DEVICE:11 [8 Mar 2011 00:48:00 GMT]
Service discovery failed DEVICE:HTC Dream [8 Mar 2011 01:06:27 GMT]
Service discovery failed DEVICE:07 [8 Mar 2011 01:59:12 GMT]
ty cancled election initiation [8 Mar 2011 02:09:10 GMT]
Device or resource busy DEVICE:HTC Dream [8 Mar 2011 02:20:27 GMT]
Device or resource busy DEVICE:07 [8 Mar 2011 02:20:28 GMT]
Service discovery failed DEVICE:HTC Dream [8 Mar 2011 04:02:41 GMT]
