Service discovery failed DEVICE:09 [13 Dec 2009 09:18:36 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 09:25:27 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 09:32:17 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 09:39:06 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 09:46:03 GMT]
sgaf cancled election initiation [13 Dec 2009 09:53:11 GMT]
Device or resource busy DEVICE:09 [13 Dec 2009 10:04:21 GMT]
sgaf cancled election initiation [13 Dec 2009 10:20:16 GMT]
Device or resource busy DEVICE:09 [13 Dec 2009 10:25:28 GMT]
sgaf cancled election initiation [13 Dec 2009 10:25:28 GMT]
Device or resource busy DEVICE:09 [13 Dec 2009 10:36:09 GMT]
09 cancled election initiation [13 Dec 2009 10:59:07 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 11:08:26 GMT]
09 cancled election initiation [13 Dec 2009 11:22:06 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 11:31:19 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 15:22:24 GMT]
Service discovery failed DEVICE:qwerty [14 Dec 2009 21:38:51 GMT]
Service discovery failed DEVICE:ty [14 Dec 2009 21:38:58 GMT]
Service discovery failed DEVICE:qwerty [14 Dec 2009 22:11:19 GMT]
Service discovery failed DEVICE:qwerty [14 Dec 2009 22:57:43 GMT]
Service discovery failed DEVICE:ty [14 Dec 2009 23:48:12 GMT]
Service discovery failed DEVICE:qwerty [15 Dec 2009 00:11:58 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 00:30:18 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 00:39:30 GMT]
ty cancled election initiation [15 Dec 2009 01:11:58 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 01:41:58 GMT]
Service discovery failed DEVICE:asdf [15 Dec 2009 01:48:51 GMT]
Service discovery failed DEVICE:qwerty [15 Dec 2009 02:00:19 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 02:53:13 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 03:55:39 GMT]
Connection reset by peer DEVICE:qwerty [15 Dec 2009 04:09:24 GMT]
Service discovery failed DEVICE:qwerty [15 Dec 2009 05:23:00 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 05:44:13 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 05:50:53 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 07:20:14 GMT]
qwerty cancled election initiation [15 Dec 2009 07:20:15 GMT]
ty cancled election initiation [15 Dec 2009 07:29:20 GMT]
asdf cancled election initiation [15 Dec 2009 08:17:56 GMT]
Device or resource busy DEVICE:qwerty [15 Dec 2009 08:29:40 GMT]
Device or resource busy DEVICE:ty [15 Dec 2009 08:29:41 GMT]
asdf cancled election initiation [15 Dec 2009 09:13:29 GMT]
Device or resource busy DEVICE:ty [15 Dec 2009 09:29:50 GMT]
Device or resource busy DEVICE:qwerty [15 Dec 2009 09:29:50 GMT]
ty cancled election initiation [15 Dec 2009 09:48:17 GMT]
Service discovery failed DEVICE:asdf [15 Dec 2009 10:06:40 GMT]
Service discovery failed DEVICE:qwerty [15 Dec 2009 10:06:50 GMT]
qwerty cancled election initiation [15 Dec 2009 10:15:56 GMT]
Service discovery failed DEVICE:ty [15 Dec 2009 10:25:12 GMT]
Service discovery failed DEVICE:qwerty [15 Dec 2009 10:25:19 GMT]
